source,source_id,country,iso,start_date,end_date,deaths,displaced_or_affected,area_km2,latitude,longitude,cause,damage_usd_thousand,severity,match_group_id,notes,source_record_number,canonical_event_id,review_required,review_flags
EM-DAT,2009-0023-PHL,Philippines,PHL,2009-01-02,2009-01-15,33.0,537991.0,,,,Riverine flood,6354.0,,1092.0,,6888,match:1092.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2009-0027-PHL,Philippines,PHL,2009-01-08,2009-01-08,,1345.0,,,,Flash flood,,,1092.0,,6894,match:1092.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2009-0026-PHL,Philippines,PHL,2009-01-09,2009-01-09,,1300.0,,,,Riverine flood,,,1092.0,,6895,match:1092.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-3437,Philippines,PHL,2009-01-20,2009-01-27,11.0,0.0,17181.0,,,Heavy rain,,1.0,1092.0,,6898,match:1092.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-3436,Brazil,BRA,2009-01-08,2009-01-16,11.0,0.0,1186391.0,,,Heavy rain,,1.0,1093.0,,6891,match:1093.0,True,incompatible_date_intervals
EM-DAT,2009-0017-BRA,Brazil,BRA,2009-01-20,2009-01-27,16.0,1048.0,,-16.59,-44.89,Riverine flood,,1186000.0,1093.0,,6899,match:1093.0,True,incompatible_date_intervals
DFO,DFO-3424,United States of America,USA,2008-12-26,2008-12-28,0.0,0.0,66257.0,,,Snowmelt,,1.0,1094.0,,6876,match:1094.0,True,incompatible_date_intervals;multiple_dfo_event_ids
DFO,DFO-3430,United States of America,USA,2008-12-29,2009-01-19,0.0,10000.0,35113.0,,,Heavy rain,,1.0,1094.0,,6884,match:1094.0,True,incompatible_date_intervals;multiple_dfo_event_ids
EM-DAT,2008-0638-USA,United States of America,USA,2008-12-29,2009-01-16,,30000.0,,42.84,-123.77,Riverine flood,,35110.0,1094.0,,6887,match:1094.0,True,incompatible_date_intervals;multiple_dfo_event_ids
DFO,DFO-3432,Fiji,FJI,2008-12-25,2009-01-05,9.0,20000.0,7294.0,,,Heavy rain,,1.0,1099.0,,6874,match:1099.0,True,incompatible_date_intervals
EM-DAT,2009-0013-FJI,Fiji,FJI,2009-01-08,2009-01-19,12.0,10556.0,,-17.74,178.05,Riverine flood,43247.0,348.0,1099.0,,6892,match:1099.0,True,incompatible_date_intervals
DFO,DFO-3409,Philippines,PHL,2008-11-18,2008-11-24,6.0,30000.0,21766.0,,,Heavy rain,,1.0,1102.0,,6838,match:1102.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2008-0545-PHL,Philippines,PHL,2008-11-21,2008-11-24,10.0,239763.0,,17.95,147.03,Flash flood,4088.0,21770.0,1102.0,,6846,match:1102.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-3415,Philippines,PHL,2008-12-01,2008-12-04,0.0,0.0,24108.0,,,High Tides,,2.0,1102.0,,6856,match:1102.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2008-0571-PHL,Philippines,PHL,2008-12-01,2008-12-04,29.0,50000.0,,17.2,121.8,Riverine flood,,24110.0,1102.0,,6860,match:1102.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-3418,Italy,ITA,2008-12-01,2008-12-08,0.0,2000.0,5424.0,,,Heavy rain,,1.0,1104.0,,6858,match:1104.0,True,incompatible_date_intervals
EM-DAT,2008-0579-ITA,Italy,ITA,2008-12-11,2008-12-15,3.0,,,41.83,13.16,Riverine flood,278000.0,5425.0,1104.0,,6870,match:1104.0,True,incompatible_date_intervals
DFO,DFO-3406,Australia,AUS,2008-11-19,2008-11-20,0.0,100.0,183487.0,,,Torrential rain,,1.5,1107.0,,6839,match:1107.0,True,multiple_dfo_event_ids
DFO,DFO-3410,Australia,AUS,2008-11-20,2008-11-23,21.0,1200.0,105550.0,,,Dam Break Heavy Rain,,1.0,1107.0,,6840,match:1107.0,True,multiple_dfo_event_ids
EM-DAT,2008-0581-AUS,Australia,AUS,2008-11-20,2008-11-23,4.0,1200.0,,-21.56,147.03,Riverine flood,275000.0,105500.0,1107.0,,6845,match:1107.0,True,multiple_dfo_event_ids
DFO,DFO-5221,India,IND,2022-05-13,2022-05-18,3.0,40000.0,43000.0,,,Heavy rain,,2.0,111.0,,10847,match:111.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2022-0293-IND,India,IND,2022-05-17,2022-10-31,2035.0,1301260.0,,,,Flood (General),4200000.0,,111.0,,10850,match:111.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-5233,India,IND,2022-06-14,2022-06-21,45.0,200000.0,124500.0,,,Heavy rain,,2.0,111.0,,10877,match:111.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-5241,India,IND,2022-07-08,2022-07-09,16.0,0.0,215.0,,,Torrential rain,,1.0,111.0,,10903,match:111.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-5242,India,IND,2022-07-11,2022-07-11,7.0,1500.0,80000.0,,,Heavy rain,,1.5,111.0,,10905,match:111.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2022-0539-IND,India,IND,2022-08-01,2022-08-22,63.0,800000.0,,,,Flood (General),,,111.0,,10928,match:111.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-5266,India,IND,2022-08-13,2022-08-18,0.0,60000.0,155000.0,,,Heavy rain,,1.5,111.0,,10949,match:111.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-5269,India,IND,2022-08-19,2022-08-21,22.0,135.0,6300.0,,,Monsoonal rain,,1.0,111.0,,10960,match:111.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-5277,India,IND,2022-08-28,2022-08-31,4.0,0.0,224000.0,,,Heavy rain,,1.5,111.0,,10967,match:111.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-5284,Nepal • India,,2022-09-09,2022-09-12,5.0,0.0,2050.0,,,Heavy rain,,1.0,111.0,transboundary (2 countries),10985,match:111.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2022-0590-NPL,Nepal,NPL,2022-09-09,2022-09-17,15.0,511.0,,,,Flood (General),,,111.0,,10986,match:111.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2022-0590-IND,India,IND,2022-09-18,2022-09-24,,,,,,Flood (General),,,111.0,,10996,match:111.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-5303,India,IND,2022-10-05,2022-10-05,8.0,0.0,3839.0,,,Heavy rain,,1.0,111.0,,11015,match:111.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-3396,Viet Nam,VNM,2008-10-19,2008-10-20,22.0,12000.0,39092.0,,,Heavy rain,,1.5,1114.0,,6812,match:1114.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2008-0481-VNM,Viet Nam,VNM,2008-10-19,2008-10-20,29.0,12004.0,,14.9,107.46,Flash flood,4000.0,39090.0,1114.0,,6814,match:1114.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-3400,Viet Nam,VNM,2008-10-27,2008-11-03,92.0,3000.0,74591.0,,,Heavy rain,,2.0,1114.0,,6822,match:1114.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2008-0501-VNM,Viet Nam,VNM,2008-10-27,2008-11-04,99.0,600000.0,,20.74,106.32,Riverine flood,479000.0,74590.0,1114.0,,6823,match:1114.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2008-0483-KEN,Kenya,KEN,2008-10-04,2008-10-07,17.0,6310.0,,,,Riverine flood,,,1118.0,,6803,match:1118.0,True,incompatible_date_intervals;multiple_emdat_event_ids
DFO,DFO-3394,Kenya,KEN,2008-10-14,2008-10-16,3.0,10000.0,45128.0,,,Heavy rain,,1.0,1118.0,,6808,match:1118.0,True,incompatible_date_intervals;multiple_emdat_event_ids
EM-DAT,2008-0482-KEN,Kenya,KEN,2008-10-14,2008-10-16,3.0,6000.0,,4.0,41.9,Flash flood,,45130.0,1118.0,,6809,match:1118.0,True,incompatible_date_intervals;multiple_emdat_event_ids
DFO,DFO-3372,India,IND,2008-08-30,2008-09-08,900.0,1000000.0,80590.0,,,Monsoon Rains,,1.5,1124.0,,6759,match:1124.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2008-0486-IND,India,IND,2008-08-30,2008-09-08,47.0,2600000.0,,22.044,94.55,Riverine flood,20000.0,80590.0,1124.0,,6761,match:1124.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2008-0415-IND,India,IND,2008-09-05,2008-09-11,74.0,,,16.65,81.38,Riverine flood,,75490.0,1124.0,,6768,match:1124.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2008-0423-IND,India,IND,2008-09-14,2008-09-21,173.0,2400000.0,,,,Riverine flood,,,1124.0,,6782,match:1124.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-3382,India,IND,2008-09-22,2008-09-29,2400.0,0.0,464318.0,,,Dam release and Heavy  Rain,,2.0,1124.0,,6787,match:1124.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-3365,Nepal,NPL,2008-08-18,2008-09-24,400.0,10000000.0,163726.0,,,Heavy monsoon rains,,2.0,1125.0,,6750,match:1125.0,True,multiple_dfo_event_ids
DFO,DFO-3383,Nepal,NPL,2008-09-22,2008-09-29,49.0,13000.0,168135.0,,,Monsoonal Rain,,2.0,1125.0,,6788,match:1125.0,True,multiple_dfo_event_ids
EM-DAT,2008-0431-NPL,Nepal,NPL,2008-09-22,2008-09-29,50.0,180003.0,,,,Riverine flood,,168100.0,1125.0,,6789,match:1125.0,True,multiple_dfo_event_ids
EM-DAT,2022-0635-THA,Thailand,THA,2022-09-01,2022-10-06,4.0,485908.0,,,,Flood (General),,,113.0,,10972,match:113.0,True,incompatible_date_intervals;multiple_dfo_event_ids
DFO,DFO-5299,Viet Nam • Thailand,,2022-09-26,2022-09-30,4.0,327937.0,143000.0,,,Tropical cyclone,,2.0,113.0,transboundary (2 countries),11003,match:113.0,True,incompatible_date_intervals;multiple_dfo_event_ids
DFO,DFO-5302,Thailand,THA,2022-10-02,2022-10-05,0.0,13135.0,289000.0,,,Heavy rain,,1.5,113.0,,11010,match:113.0,True,incompatible_date_intervals;multiple_dfo_event_ids
DFO,DFO-3347,Pakistan,PAK,2008-08-02,2008-08-04,35.0,200000.0,32493.0,,,Torrential rain,,2.0,1133.0,,6724,match:1133.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2008-0350-PAK,Pakistan,PAK,2008-08-02,2008-08-04,36.0,200012.0,,33.92,71.7,Riverine flood,103000.0,32490.0,1133.0,,6726,match:1133.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-3359,Pakistan,PAK,2008-08-09,2008-08-20,37.0,90752.0,165918.0,,,Heavy monsoon rains,,1.5,1133.0,,6741,match:1133.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2008-0591-PAK,Pakistan,PAK,2008-08-09,2008-08-20,37.0,90752.0,,30.74,72.63,Riverine flood,,165900.0,1133.0,,6742,match:1133.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-3345,China,CHN,2008-07-28,2008-08-08,0.0,93000.0,533930.0,,,Tropical Storm Fung-Wong,,2.0,1134.0,,6715,match:1134.0,True,multiple_dfo_event_ids
DFO,DFO-3353,China,CHN,2008-08-07,2008-08-11,20.0,0.0,24615.0,,,Torrential rain,,1.5,1134.0,,6732,match:1134.0,True,multiple_dfo_event_ids
EM-DAT,2008-0416-CHN,China,CHN,2008-08-07,2008-08-11,20.0,810000.0,,22.62,101.55,Riverine flood,42000.0,24610.0,1134.0,,6733,match:1134.0,True,multiple_dfo_event_ids
DFO,DFO-3354,China,CHN,2008-08-08,2008-08-11,0.0,42000.0,8410.0,,,Tropical Storm Kammuri,,2.0,1134.0,,6735,match:1134.0,True,multiple_dfo_event_ids
DFO,DFO-3318,India,IND,2008-06-07,2008-06-22,176.0,1600000.0,350564.0,,,Heavy rain,,2.0,1136.0,,6662,match:1136.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2008-0246-IND,India,IND,2008-06-11,2008-07-21,1063.0,7900000.0,,25.18,91.54,Flash flood,123000.0,350600.0,1136.0,,6666,match:1136.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-3327,India,IND,2008-07-05,2008-07-14,350.0,70000.0,426532.0,,,Monsoon Rain,,1.5,1136.0,,6690,match:1136.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2008-0285-IND,India,IND,2008-07-05,2008-07-14,,50000.0,,,,Riverine flood,,,1136.0,,6691,match:1136.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-3338,India,IND,2008-07-20,2008-08-08,142.0,225000.0,283806.0,,,monsoonal rainfall,,2.0,1136.0,,6703,match:1136.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2008-0615-IND,India,IND,2008-07-20,2008-08-08,142.0,225000.0,,27.5,89.79,Riverine flood,,283800.0,1136.0,,6706,match:1136.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-3356,India,IND,2008-08-05,2008-08-11,74.0,0.0,75488.0,,,Heavy monsoon rains,,1.5,1136.0,,6728,match:1136.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-3368,Chad,TCD,2008-07-20,2008-08-25,0.0,200000.0,61817.0,,,Heavy seasonal rains,,1.5,1137.0,,6704,match:1137.0,True,multiple_dfo_event_ids
EM-DAT,2008-0367-TCD,Chad,TCD,2008-07-20,2008-08-25,,6450.0,,9.233,18.35,Riverine flood,,61820.0,1137.0,,6705,match:1137.0,True,multiple_dfo_event_ids
DFO,DFO-3348,Chad,TCD,2008-08-02,2008-08-08,0.0,0.0,178994.0,,,Torrential rain,,1.0,1137.0,,6725,match:1137.0,True,multiple_dfo_event_ids
EM-DAT,2022-0674-NGA,Nigeria,NGA,2022-07-01,2022-10-31,603.0,2802500.0,,,,Flood (General),4200000.0,,114.0,,10890,match:114.0,True,incompatible_date_intervals;multiple_dfo_event_ids
DFO,DFO-5249,Nigeria,NGA,2022-07-17,2022-07-17,4.0,400.0,58000.0,,,Heavy rain,,1.0,114.0,,10909,match:114.0,True,incompatible_date_intervals;multiple_dfo_event_ids
DFO,DFO-5256,Nigeria,NGA,2022-08-01,2022-08-14,50.0,0.0,19570.0,,,Heavy rain,,1.5,114.0,,10925,match:114.0,True,incompatible_date_intervals;multiple_dfo_event_ids
DFO,DFO-5273,Nigeria,NGA,2022-08-18,2022-08-22,10.0,3000.0,4550.0,,,Heavy rain,,1.0,114.0,,10959,match:114.0,True,incompatible_date_intervals;multiple_dfo_event_ids
DFO,DFO-5300,Nigeria,NGA,2022-09-28,2022-10-04,300.0,100000.0,27000.0,,,Heavy rain,,2.0,114.0,,11005,match:114.0,True,incompatible_date_intervals;multiple_dfo_event_ids
DFO,DFO-5309,Nigeria,NGA,2022-09-30,2022-10-11,200.0,690254.0,42700.0,,,Heavy rain,,2.0,114.0,,11006,match:114.0,True,incompatible_date_intervals;multiple_dfo_event_ids
EM-DAT,2008-0288-MEX,Mexico,MEX,2008-07-06,2008-07-11,12.0,20000.0,,,,Flash flood,,193700.0,1141.0,,6693,match:1141.0,True,incompatible_date_intervals
DFO,DFO-3332,Mexico,MEX,2008-07-15,2008-07-16,3.0,0.0,193742.0,,,Heavy rain,,1.0,1141.0,,6699,match:1141.0,True,incompatible_date_intervals
DFO,DFO-3309,China,CHN,2008-05-27,2008-06-05,64.0,5000.0,144704.0,,,Heavy rain,,1.0,1142.0,,6649,match:1142.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2008-0212-CHN,China,CHN,2008-05-27,2008-06-05,64.0,538166.0,,,,Riverine flood,,106000.0,1142.0,,6651,match:1142.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2008-0243-CHN,China,CHN,2008-06-07,2008-06-22,176.0,1600000.0,,,,Riverine flood,2200000.0,366860.0,1142.0,,6663,match:1142.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-3319,China,CHN,2008-06-11,2008-07-03,65.0,500000.0,79369.0,,,Heavy rain,,1.5,1142.0,,6665,match:1142.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-3325,China,CHN,2008-06-24,2008-06-27,0.0,0.0,373962.0,,,Tropical  Storm Fenshen,,1.5,1142.0,,6674,match:1142.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2008-0598-CHN,China,CHN,2008-07-07,2008-07-07,19.0,3000000.0,,,,Riverine flood,102000.0,,1142.0,,6694,match:1142.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2008-0620-PHL,Philippines,PHL,2008-06-17,2008-06-17,7.0,2391.0,,,,Riverine flood,173.0,,1143.0,,6669,match:1143.0,True,incompatible_date_intervals
DFO,DFO-3320,Philippines,PHL,2008-06-21,2008-06-23,1000.0,0.0,178346.0,,,Typhoon Fenshen,,1.5,1143.0,,6673,match:1143.0,True,incompatible_date_intervals
DFO,DFO-3322,Bangladesh,BGD,2008-06-20,2008-06-22,0.0,15000.0,57411.0,,,Levee failure early monsoonal rain,,1.0,1144.0,,6672,match:1144.0,True,incompatible_date_intervals
EM-DAT,2008-0285-BGD,Bangladesh,BGD,2008-06-26,2008-07-13,16.0,20002.0,,,,Riverine flood,,,1144.0,,6675,match:1144.0,True,incompatible_date_intervals
DFO,DFO-3313,United States of America,USA,2008-05-24,2008-06-05,13.0,0.0,337703.0,,,Heavy rain,,1.0,1147.0,,6647,match:1147.0,True,incompatible_date_intervals;multiple_dfo_event_ids
DFO,DFO-3317,United States of America,USA,2008-06-05,2008-07-03,0.0,38000.0,759750.0,,,Heavy rain,,2.0,1147.0,,6660,match:1147.0,True,incompatible_date_intervals;multiple_dfo_event_ids
EM-DAT,2008-0627-USA,United States of America,USA,2008-06-09,2008-06-30,24.0,11000148.0,,,,Riverine flood,10000000.0,,1147.0,,6664,match:1147.0,True,incompatible_date_intervals;multiple_dfo_event_ids
DFO,DFO-3285,United States of America,USA,2008-03-17,2008-05-02,18.0,1000.0,928710.0,,,Rain and snowmelt,,1.5,1153.0,,6608,match:1153.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2008-0131-USA,United States of America,USA,2008-03-17,2008-04-20,18.0,1000.0,,36.23,-89.15,Riverine flood,2000.0,565200.0,1153.0,,6612,match:1153.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-3292,Canada,CAN,2008-04-10,2008-04-24,0.0,400.0,22896.0,,,Snowmelt,,1.5,1153.0,,6621,match:1153.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2008-0170-CAN,Canada,CAN,2008-04-10,2008-04-24,,400.0,,44.46,-77.47,Riverine flood,,22900.0,1153.0,,6623,match:1153.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-3300,United States of America • Canada,,2008-04-25,2008-05-07,0.0,2500.0,25490.0,,,Rain and snowmelt,,1.5,1153.0,transboundary (2 countries),6630,match:1153.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-3298,Canada,CAN,2008-04-26,2008-05-01,0.0,2000.0,3178.0,,,Ice jam/break-up,,1.0,1153.0,,6631,match:1153.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2008-0264-CAN,Canada,CAN,2008-04-26,2008-05-01,,2000.0,,52.15,-81.96,Riverine flood,,3180.0,1153.0,,6632,match:1153.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2008-0127-TZA,United Republic of Tanzania,TZA,2008-03-17,2008-04-04,1.0,1500.0,,-3.38,38.17,Riverine flood,,,1155.0,,6611,match:1155.0,True,incompatible_date_intervals
DFO,DFO-3294,United Republic of Tanzania,TZA,2008-04-11,2008-05-16,0.0,800.0,15131.0,,,Heavy rain,,1.0,1155.0,,6624,match:1155.0,True,incompatible_date_intervals
DFO,DFO-3289,Kenya,KEN,2008-03-17,2008-04-05,1.0,9600.0,50223.0,,,Heavy rain,,1.0,1157.0,,6609,match:1157.0,True,multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2008-0127-KEN,Kenya,KEN,2008-03-17,2008-04-05,,700.0,,-3.38,38.17,Riverine flood,,12190.0,1157.0,,6610,match:1157.0,True,multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-3287,Kenya,KEN,2008-03-20,2008-04-02,2.0,10000.0,21279.0,,,Heavy rain,,1.0,1157.0,,6614,match:1157.0,True,multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2008-0129-KEN,Kenya,KEN,2008-03-20,2008-04-02,2.0,10000.0,,2.83,37.67,Flood (General),,21280.0,1157.0,,6615,match:1157.0,True,multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-3290,Kenya,KEN,2008-03-28,2008-04-02,3.0,160.0,3972.0,,,Heavy rain,,1.0,1157.0,,6617,match:1157.0,True,multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-3262,Indonesia,IDN,2008-01-30,2008-02-03,3.0,40000.0,815.0,,,Heavy rain,,1.0,1161.0,,6566,match:1161.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2008-0052-IDN,Indonesia,IDN,2008-01-30,2008-01-31,3.0,40000.0,,-7.71,112.91,Riverine flood,653.0,810.0,1161.0,,6569,match:1161.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-3265,Indonesia,IDN,2008-02-01,2008-02-06,3.0,88261.0,378.0,,,Heavy rain,,1.0,1161.0,,6573,match:1161.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2008-0042-IDN,Indonesia,IDN,2008-02-01,2008-02-06,3.0,89761.0,,-6.19,106.85,Riverine flood,,380.0,1161.0,,6575,match:1161.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-3269,Indonesia,IDN,2008-02-08,2008-02-12,14.0,7000.0,403.0,,,Heavy rain,,1.0,1161.0,,6582,match:1161.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2008-0067-IDN,Indonesia,IDN,2008-02-08,2008-02-12,14.0,7000.0,,-7.74,114.0,Flash flood,,400.0,1161.0,,6583,match:1161.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-3276,Indonesia,IDN,2008-02-11,2008-03-01,11.0,3500.0,10585.0,,,Heavy rain,,1.0,1161.0,,6586,match:1161.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2008-0092-IDN,Indonesia,IDN,2008-02-11,2008-02-27,11.0,3500.0,,-6.8,111.06,Riverine flood,,,1161.0,,6587,match:1161.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-3271,Indonesia,IDN,2008-02-14,2008-03-14,0.0,10000.0,10435.0,,,Heavy rain,,1.0,1161.0,,6592,match:1161.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-3280,Indonesia,IDN,2008-03-01,2008-04-03,3.0,12000.0,16854.0,,,Heavy rain,,1.0,1161.0,,6598,match:1161.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2008-0108-IDN,Indonesia,IDN,2008-03-01,2008-03-14,3.0,12000.0,,-7.13,112.37,Riverine flood,,11590.0,1161.0,,6599,match:1161.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-3288,Indonesia,IDN,2008-03-10,2008-04-03,0.0,60000.0,80095.0,,,Heavy rain,,1.0,1161.0,,6602,match:1161.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2008-0128-IDN,Indonesia,IDN,2008-03-10,2008-04-03,,60000.0,,0.54,101.78,Riverine flood,,80090.0,1161.0,,6603,match:1161.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
