portid,date,year,month,day,portname,n_container,n_dry_bulk,n_general_cargo,n_roro,n_tanker,n_cargo,n_total,capacity_container,capacity_dry_bulk,capacity_general_cargo,capacity_roro,capacity_tanker,capacity_cargo,capacity,ObjectId,source_observed,chokepoint,day_complete,reporting_lag_elapsed,usable,status,source_id,source_version,source_url,fetched_at,unit,provisional
chokepoint4,2022-09-25,2022,9,25,Bab el-Mandeb Strait,17.0,14.0,3.0,4.0,29.0,38.0,67.0,840026.0,632924.0,3898.0,22059.0,1320408.0,1498909.0,2819318.0,9761.0,True,Bab el-Mandeb,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint4,2022-09-26,2022,9,26,Bab el-Mandeb Strait,17.0,23.0,5.0,1.0,19.0,46.0,65.0,749973.0,1574310.0,23243.0,11085.0,960330.0,2358612.0,3318943.0,9762.0,True,Bab el-Mandeb,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint4,2022-09-27,2022,9,27,Bab el-Mandeb Strait,17.0,15.0,7.0,4.0,25.0,43.0,68.0,886762.0,535923.0,55052.0,8942.0,1727865.0,1486681.0,3214547.0,9763.0,True,Bab el-Mandeb,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint4,2022-09-28,2022,9,28,Bab el-Mandeb Strait,20.0,18.0,7.0,3.0,27.0,48.0,75.0,1041705.0,985934.0,38109.0,12154.0,1393213.0,2077904.0,3471118.0,9764.0,True,Bab el-Mandeb,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint4,2022-09-29,2022,9,29,Bab el-Mandeb Strait,17.0,27.0,7.0,3.0,31.0,54.0,85.0,1086024.0,1224153.0,59378.0,16632.0,873725.0,2386188.0,3259914.0,9765.0,True,Bab el-Mandeb,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint4,2022-09-30,2022,9,30,Bab el-Mandeb Strait,18.0,22.0,7.0,5.0,16.0,52.0,68.0,871763.0,1057592.0,54953.0,25917.0,1325389.0,2010227.0,3335617.0,9766.0,True,Bab el-Mandeb,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint4,2022-10-01,2022,10,1,Bab el-Mandeb Strait,14.0,15.0,4.0,3.0,33.0,36.0,69.0,879206.0,655769.0,12432.0,10001.0,1170458.0,1557410.0,2727869.0,9767.0,True,Bab el-Mandeb,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint4,2022-10-02,2022,10,2,Bab el-Mandeb Strait,21.0,11.0,4.0,10.0,24.0,46.0,70.0,1213441.0,664010.0,19939.0,24874.0,1321831.0,1922265.0,3244097.0,9768.0,True,Bab el-Mandeb,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint4,2022-10-03,2022,10,3,Bab el-Mandeb Strait,17.0,17.0,4.0,2.0,39.0,40.0,79.0,786074.0,689461.0,31289.0,4258.0,2095380.0,1511083.0,3606464.0,9769.0,True,Bab el-Mandeb,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint4,2022-10-04,2022,10,4,Bab el-Mandeb Strait,18.0,12.0,4.0,3.0,19.0,37.0,56.0,946704.0,835342.0,26687.0,11338.0,952551.0,1820073.0,2772625.0,9770.0,True,Bab el-Mandeb,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint4,2022-10-05,2022,10,5,Bab el-Mandeb Strait,17.0,27.0,3.0,5.0,16.0,52.0,68.0,743282.0,1440905.0,8473.0,26330.0,941207.0,2218991.0,3160199.0,9771.0,True,Bab el-Mandeb,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint4,2022-10-06,2022,10,6,Bab el-Mandeb Strait,17.0,20.0,2.0,3.0,24.0,42.0,66.0,794985.0,1381623.0,25837.0,28699.0,1460749.0,2231144.0,3691894.0,9772.0,True,Bab el-Mandeb,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint4,2022-10-07,2022,10,7,Bab el-Mandeb Strait,22.0,23.0,2.0,4.0,25.0,51.0,76.0,941886.0,1087163.0,4885.0,19122.0,995601.0,2053057.0,3048659.0,9773.0,True,Bab el-Mandeb,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint4,2022-10-08,2022,10,8,Bab el-Mandeb Strait,18.0,13.0,5.0,2.0,23.0,38.0,61.0,787207.0,867889.0,17356.0,0.0,1726959.0,1672452.0,3399411.0,9774.0,True,Bab el-Mandeb,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint4,2022-10-09,2022,10,9,Bab el-Mandeb Strait,21.0,21.0,9.0,5.0,21.0,56.0,77.0,1059841.0,1081478.0,63031.0,25853.0,1339176.0,2230204.0,3569380.0,9775.0,True,Bab el-Mandeb,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint4,2022-10-10,2022,10,10,Bab el-Mandeb Strait,22.0,17.0,6.0,1.0,20.0,46.0,66.0,1138788.0,781394.0,15495.0,849.0,825426.0,1936528.0,2761955.0,9776.0,True,Bab el-Mandeb,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint4,2022-10-11,2022,10,11,Bab el-Mandeb Strait,21.0,16.0,7.0,6.0,24.0,50.0,74.0,1395789.0,624013.0,43194.0,25538.0,977855.0,2088535.0,3066390.0,9777.0,True,Bab el-Mandeb,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint4,2022-10-12,2022,10,12,Bab el-Mandeb Strait,18.0,21.0,5.0,8.0,21.0,52.0,73.0,1025451.0,1161243.0,9995.0,16124.0,794164.0,2212815.0,3006979.0,9778.0,True,Bab el-Mandeb,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint4,2022-10-13,2022,10,13,Bab el-Mandeb Strait,10.0,29.0,4.0,4.0,21.0,47.0,68.0,539851.0,1716565.0,24150.0,16172.0,1175623.0,2296739.0,3472363.0,9779.0,True,Bab el-Mandeb,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint4,2022-10-14,2022,10,14,Bab el-Mandeb Strait,26.0,14.0,5.0,5.0,15.0,50.0,65.0,1484683.0,585569.0,11928.0,17047.0,543073.0,2099228.0,2642301.0,9780.0,True,Bab el-Mandeb,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint4,2022-10-15,2022,10,15,Bab el-Mandeb Strait,24.0,16.0,4.0,3.0,26.0,47.0,73.0,1210971.0,1014682.0,2132.0,9316.0,1174626.0,2237104.0,3411731.0,9781.0,True,Bab el-Mandeb,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint4,2022-10-16,2022,10,16,Bab el-Mandeb Strait,18.0,20.0,7.0,3.0,24.0,48.0,72.0,1010380.0,982359.0,43828.0,12850.0,743270.0,2049420.0,2792690.0,9782.0,True,Bab el-Mandeb,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint4,2022-10-17,2022,10,17,Bab el-Mandeb Strait,21.0,21.0,4.0,3.0,42.0,49.0,91.0,940782.0,970503.0,23189.0,9595.0,2036254.0,1944072.0,3980326.0,9783.0,True,Bab el-Mandeb,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint4,2022-10-18,2022,10,18,Bab el-Mandeb Strait,15.0,23.0,4.0,5.0,22.0,47.0,69.0,786201.0,1097686.0,20732.0,24022.0,926799.0,1928643.0,2855443.0,9784.0,True,Bab el-Mandeb,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint4,2022-10-19,2022,10,19,Bab el-Mandeb Strait,14.0,14.0,4.0,6.0,26.0,38.0,64.0,854618.0,975921.0,9248.0,19478.0,1236529.0,1859266.0,3095796.0,9785.0,True,Bab el-Mandeb,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint4,2022-10-20,2022,10,20,Bab el-Mandeb Strait,15.0,19.0,5.0,3.0,27.0,42.0,69.0,516552.0,989390.0,28802.0,11443.0,1084042.0,1546188.0,2630231.0,9786.0,True,Bab el-Mandeb,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint4,2022-10-21,2022,10,21,Bab el-Mandeb Strait,23.0,14.0,3.0,4.0,24.0,44.0,68.0,1278869.0,910328.0,1360.0,11181.0,1040774.0,2201740.0,3242514.0,9787.0,True,Bab el-Mandeb,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint4,2022-10-22,2022,10,22,Bab el-Mandeb Strait,15.0,19.0,5.0,5.0,29.0,44.0,73.0,623512.0,879847.0,34193.0,14127.0,1688619.0,1551681.0,3240301.0,9788.0,True,Bab el-Mandeb,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint4,2022-10-23,2022,10,23,Bab el-Mandeb Strait,17.0,15.0,7.0,7.0,16.0,46.0,62.0,1162996.0,520758.0,35537.0,19162.0,737987.0,1738454.0,2476442.0,9789.0,True,Bab el-Mandeb,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint4,2022-10-24,2022,10,24,Bab el-Mandeb Strait,21.0,28.0,2.0,4.0,29.0,55.0,84.0,1255559.0,1136176.0,1989.0,20211.0,1393310.0,2413936.0,3807247.0,9790.0,True,Bab el-Mandeb,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint4,2022-10-25,2022,10,25,Bab el-Mandeb Strait,18.0,20.0,7.0,3.0,26.0,48.0,74.0,1006601.0,1016567.0,36541.0,28781.0,1286120.0,2088491.0,3374612.0,9791.0,True,Bab el-Mandeb,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint4,2022-10-26,2022,10,26,Bab el-Mandeb Strait,17.0,25.0,3.0,10.0,25.0,55.0,80.0,610425.0,1234615.0,20187.0,52759.0,1133504.0,1917987.0,3051491.0,9792.0,True,Bab el-Mandeb,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint4,2022-10-27,2022,10,27,Bab el-Mandeb Strait,16.0,23.0,5.0,5.0,30.0,49.0,79.0,810057.0,1096163.0,21941.0,15953.0,1450595.0,1944115.0,3394710.0,9793.0,True,Bab el-Mandeb,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint4,2022-10-28,2022,10,28,Bab el-Mandeb Strait,18.0,23.0,4.0,2.0,21.0,47.0,68.0,997858.0,1163614.0,25544.0,4429.0,1133053.0,2191447.0,3324500.0,9794.0,True,Bab el-Mandeb,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint4,2022-10-29,2022,10,29,Bab el-Mandeb Strait,16.0,23.0,6.0,5.0,20.0,50.0,70.0,682622.0,1217181.0,40389.0,29193.0,1272865.0,1969387.0,3242253.0,9795.0,True,Bab el-Mandeb,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint4,2022-10-30,2022,10,30,Bab el-Mandeb Strait,16.0,19.0,2.0,2.0,19.0,39.0,58.0,585834.0,1051439.0,10453.0,4184.0,1211825.0,1651911.0,2863737.0,9796.0,True,Bab el-Mandeb,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint4,2022-10-31,2022,10,31,Bab el-Mandeb Strait,11.0,19.0,8.0,4.0,27.0,42.0,69.0,424384.0,715836.0,49021.0,14600.0,1405331.0,1203842.0,2609173.0,9797.0,True,Bab el-Mandeb,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint4,2022-11-01,2022,11,1,Bab el-Mandeb Strait,18.0,22.0,2.0,3.0,27.0,45.0,72.0,909408.0,1058124.0,6028.0,9328.0,796537.0,1982890.0,2779427.0,9798.0,True,Bab el-Mandeb,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint4,2022-11-02,2022,11,2,Bab el-Mandeb Strait,22.0,31.0,6.0,4.0,28.0,63.0,91.0,1036571.0,1028152.0,11920.0,8503.0,1321691.0,2085149.0,3406840.0,9799.0,True,Bab el-Mandeb,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint4,2022-11-03,2022,11,3,Bab el-Mandeb Strait,20.0,25.0,4.0,10.0,22.0,59.0,81.0,968845.0,1412474.0,54164.0,35430.0,829414.0,2470914.0,3300328.0,9800.0,True,Bab el-Mandeb,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint4,2022-11-04,2022,11,4,Bab el-Mandeb Strait,17.0,14.0,8.0,3.0,20.0,42.0,62.0,867666.0,1034126.0,37228.0,22310.0,908229.0,1961332.0,2869562.0,9801.0,True,Bab el-Mandeb,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint4,2022-11-05,2022,11,5,Bab el-Mandeb Strait,20.0,25.0,9.0,2.0,28.0,56.0,84.0,1064345.0,1404678.0,40206.0,3493.0,1171576.0,2512723.0,3684300.0,9802.0,True,Bab el-Mandeb,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint4,2022-11-06,2022,11,6,Bab el-Mandeb Strait,23.0,9.0,7.0,2.0,28.0,41.0,69.0,1375920.0,399464.0,35731.0,8185.0,1124345.0,1819301.0,2943646.0,9803.0,True,Bab el-Mandeb,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint4,2022-11-07,2022,11,7,Bab el-Mandeb Strait,16.0,20.0,3.0,4.0,28.0,43.0,71.0,866882.0,1031379.0,25448.0,12634.0,1253515.0,1936344.0,3189860.0,9804.0,True,Bab el-Mandeb,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint4,2022-11-08,2022,11,8,Bab el-Mandeb Strait,16.0,21.0,7.0,3.0,28.0,47.0,75.0,1041078.0,1498587.0,77918.0,11498.0,1294743.0,2629083.0,3923826.0,9805.0,True,Bab el-Mandeb,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint4,2022-11-09,2022,11,9,Bab el-Mandeb Strait,20.0,23.0,4.0,3.0,27.0,50.0,77.0,1153573.0,987472.0,36280.0,12027.0,1411547.0,2189354.0,3600901.0,9806.0,True,Bab el-Mandeb,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint4,2022-11-10,2022,11,10,Bab el-Mandeb Strait,19.0,26.0,3.0,6.0,17.0,54.0,71.0,1091917.0,1217003.0,7081.0,29958.0,1103577.0,2345960.0,3449538.0,9807.0,True,Bab el-Mandeb,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
