event_id,kind,catalog_date_td,global_type,element_source,greatest_td,delta_t_seconds,local_geometry_type,local_visible_type,visible,local_maximum_ut1,local_maximum_altitude_deg,local_maximum_azimuth_deg,local_magnitude,local_obscuration,full_local_partial_duration_seconds,visible_partial_duration_seconds,full_local_central_duration_seconds,visible_central_duration_seconds,visible_start_ut1,visible_end_ut1,maximum_at_horizon_flag,location_id,time_scale,prediction_status,full_penumbral_duration_seconds,visible_penumbral_duration_seconds,visible_penumbral_intervals_ut1,full_umbral_duration_seconds,visible_umbral_duration_seconds,visible_umbral_intervals_ut1,full_total_duration_seconds,visible_total_duration_seconds,visible_total_intervals_ut1,maximum_above_model_horizon,penumbral_magnitude,umbral_magnitude
solar-09430,solar,1964-07-09,P,SE1901,1964-07-09T11:17:52.973,35.4,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
solar-09431,solar,1964-12-04,P,SE1901,1964-12-04T01:31:54.221,35.7,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09569,lunar,1964-12-19,T,LE1901,1964-12-19T02:37:53.846,35.8,T,T,True,1964-12-19T02:37:18.068,23.216027629526856,,,,,,,,1964-12-19T00:02:15.632,1964-12-19T04:41:10.271,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,18604.548,16734.638671874978,"[[""1964-12-19T00:02:15.632"", ""1964-12-19T04:41:10.271""]]",11727.9,11727.9,"[[""1964-12-19T00:59:34.496"", ""1964-12-19T04:15:02.396""]]",3536.2440000000006,3536.2440000000006,"[[""1964-12-19T02:07:50.180"", ""1964-12-19T03:06:46.424""]]",True,2.146,1.175
solar-09432,solar,1965-05-30,T,SE1901,1965-05-30T21:17:30.710,36.1,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09570,lunar,1965-06-14,P,LE1901,1965-06-14T01:49:26.141,36.1,P,P,True,1965-06-14T01:48:50.012,7.314856968243474,,,,,,,,1965-06-13T23:17:27.824,1965-06-14T02:32:27.033,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,18163.800000000003,11699.208984374984,"[[""1965-06-13T23:17:27.824"", ""1965-06-14T02:32:27.033""]]",6017.112,5629.0136718750055,"[[""1965-06-14T00:58:38.036"", ""1965-06-14T02:32:27.050""]]",,,,True,1.235,0.177
solar-09433,solar,1965-11-23,A,SE1901,1965-11-23T04:14:50.986,36.5,P,none,False,,,,,,6114.579304883387,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09571,lunar,1965-12-08,N,LE1901,1965-12-08T17:10:31.728,36.5,N,N,True,1965-12-08T17:09:55.192,31.88870625516423,,,,,,,,1965-12-08T15:09:38.524,1965-12-08T19:10:18.556,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,14440.032,14440.032,"[[""1965-12-08T15:09:38.524"", ""1965-12-08T19:10:18.556""]]",,,,,,,True,0.882,-0.12
lunar-09572,lunar,1966-05-04,N,LE1901,1966-05-04T21:12:06.192,36.8,N,N,True,1966-05-04T21:11:29.356,42.029750011107865,,,,,,,,1966-05-04T19:08:26.800,1966-05-04T23:14:24.172,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,14757.372,14757.372,"[[""1966-05-04T19:08:26.800"", ""1966-05-04T23:14:24.172""]]",,,,,,,True,0.916,-0.073
solar-09434,solar,1966-05-20,A,SE1901,1966-05-20T09:39:01.613,36.9,P,P,True,1966-05-20T09:45:42.932,77.93578113598237,191.59691697383383,0.6889536635063213,0.61,11177.226592924966,11177.226592924966,,,1966-05-20T08:14:22.225,1966-05-20T11:20:39.452,0,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09573,lunar,1966-10-29,N,LE1901,1966-10-29T10:12:53.395,37.2,N,none,False,1966-10-29T10:12:16.224,-44.939714347585706,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,16421.112,0,[],,,,,,,False,0.952,-0.125
solar-09435,solar,1966-11-12,T,SE1901,1966-11-12T14:23:27.600,37.3,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09574,lunar,1967-04-24,T,LE1901,1967-04-24T12:07:03.965,37.7,T,none,False,1967-04-24T12:06:26.236,-51.46457646860392,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,18797.760000000002,0,[],12166.164,0,[],4676.004000000001,0,[],False,2.289,1.336
solar-09436,solar,1967-05-09,P,SE1901,1967-05-09T14:42:47.693,37.7,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09575,lunar,1967-10-18,T,LE1901,1967-10-18T10:15:48.096,38.1,T,none,False,1967-10-18T10:15:09.960,-47.97060789523878,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,22026.78,0,[],13131.828000000001,0,[],3585.0960000000005,0,[],False,2.234,1.143
solar-09437,solar,1967-11-02,T,SE1901,1967-11-02T05:38:56.227,38.1,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
solar-09438,solar,1968-03-28,P,SE1901,1968-03-28T23:00:30.470,38.5,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09576,lunar,1968-04-13,T,LE1901,1968-04-13T04:48:00.778,38.5,T,N,True,1968-04-13T04:47:22.292,-20.432205457599924,,,,,,,,1968-04-13T02:12:36.956,1968-04-13T03:09:30.306,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,18570.131999999998,3413.3496093749877,"[[""1968-04-13T02:12:36.956"", ""1968-04-13T03:09:30.306""]]",11647.944,0,[],2910.492,0,[],False,2.073,1.112
solar-09439,solar,1968-09-22,T,SE1901,1968-09-22T11:18:46.022,38.9,P,P,True,1968-09-22T11:40:19.906,46.18063013523691,230.2329675564759,0.4928790924238856,0.385,8153.746346008361,8153.746346008361,,,1968-09-22T10:30:11.414,1968-09-22T12:46:05.160,0,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09577,lunar,1968-10-06,T,LE1901,1968-10-06T11:42:34.992,39,T,none,False,1968-10-06T11:41:55.992,-41.390551803501815,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,21121.631999999998,0,[],12836.484,0,[],3778.02,0,[],False,2.224,1.169
solar-09440,solar,1969-03-18,A,SE1901,1969-03-18T04:54:57.139,39.4,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09578,lunar,1969-04-02,N,LE1901,1969-04-02T18:33:05.990,39.5,N,N,True,1969-04-02T18:32:26.476,30.565402006843353,,,,,,,,1969-04-02T16:40:41.440,1969-04-02T20:24:22.240,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,13420.8,13420.8,"[[""1969-04-02T16:40:41.440"", ""1969-04-02T20:24:22.240""]]",,,,,,,True,0.703,-0.305
lunar-09579,lunar,1969-08-27,N,LE1901,1969-08-27T10:48:14.515,39.8,N,none,False,1969-08-27T10:47:34.744,-65.28229115858616,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,1875.7440000000001,0,[],,,,,,,False,0.013,-0.952
solar-09441,solar,1969-09-11,A,SE1901,1969-09-11T19:58:58.714,39.9,P,none,False,,,,,,3422.949467180736,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09580,lunar,1969-09-25,N,LE1901,1969-09-25T20:10:19.200,39.9,N,N,True,1969-09-25T20:09:39.300,54.276435376649246,,,,,,,,1969-09-25T18:07:03.096,1969-09-25T22:12:11.868,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,14708.772,14708.772,"[[""1969-09-25T18:07:03.096"", ""1969-09-25T22:12:11.868""]]",,,,,,,True,0.901,-0.095
lunar-09581,lunar,1970-02-21,P,LE1901,1970-02-21T08:30:43.142,40.3,P,none,False,1970-02-21T08:30:02.828,-42.978377644108775,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,17912.232,0,[],3160.2960000000003,0,[],,,,False,1.14,0.046
solar-09442,solar,1970-03-07,T,SE1901,1970-03-07T17:38:29.702,40.4,P,none,False,,,,,,4377.225329557219,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09582,lunar,1970-08-17,P,LE1901,1970-08-17T03:24:05.990,40.8,P,P,True,1970-08-17T03:23:25.212,-4.1229604137523586,,,,,,,,1970-08-17T01:08:06.312,1970-08-17T03:03:39.388,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,16235.928000000002,6933.0761718749945,"[[""1970-08-17T01:08:06.312"", ""1970-08-17T03:03:39.388""]]",7880.939999999999,2754.5800781250014,"[[""1970-08-17T02:17:44.796"", ""1970-08-17T03:03:39.376""]]",,,,False,1.352,0.408
solar-09443,solar,1970-08-31,A,SE1901,1970-08-31T21:55:29.942,40.9,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09583,lunar,1971-02-10,T,LE1901,1971-02-10T07:45:20.851,41.3,T,none,False,1971-02-10T07:44:39.580,-34.87535040228926,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,22171.464,0,[],13481.423999999999,0,[],4931.172,0,[],False,2.403,1.308
solar-09444,solar,1971-02-25,P,SE1901,1971-02-25T09:38:07.008,41.4,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
solar-09445,solar,1971-07-22,P,SE1901,1971-07-22T09:31:55.315,41.8,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09584,lunar,1971-08-06,T,LE1901,1971-08-06T19:43:52.118,41.8,T,T,True,1971-08-06T19:43:10.340,32.493065664780815,,,,,,,,1971-08-06T16:59:29.396,1971-08-06T22:26:46.496,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,19637.100000000002,19637.100000000002,"[[""1971-08-06T16:59:29.396"", ""1971-08-06T22:26:46.496""]]",12930.12,12930.12,"[[""1971-08-06T17:55:26.036"", ""1971-08-06T21:30:56.156""]]",5964.624,5964.624,"[[""1971-08-06T18:53:28.496"", ""1971-08-06T20:32:53.120""]]",True,2.696,1.728
solar-09446,solar,1971-08-20,P,SE1901,1971-08-20T22:39:31.450,41.9,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
solar-09447,solar,1972-01-16,A,SE1901,1972-01-16T11:03:22.320,42.3,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09585,lunar,1972-01-30,T,LE1901,1972-01-30T10:54:05.213,42.3,T,none,False,1972-01-30T10:53:22.884,-39.34002905738151,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,20419.272,0,[],12203.208,0,[],2087.712,0,[],False,2.099,1.05
solar-09448,solar,1972-07-10,T,SE1901,1972-07-10T19:46:38.179,42.8,P,none,False,,,,,,4906.553895197927,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09586,lunar,1972-07-26,P,LE1901,1972-07-26T07:16:21.533,42.8,P,none,False,1972-07-26T07:15:38.704,-54.673198734128086,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,18746.604,0,[],9608.184000000001,0,[],,,,False,1.562,0.543
solar-09449,solar,1973-01-04,A,SE1901,1973-01-04T15:46:20.698,43.3,P,none,False,,,,,,4162.463978659785,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09587,lunar,1973-01-18,N,LE1901,1973-01-18T21:17:58.013,43.4,N,N,True,1973-01-18T21:17:14.620,75.54751190385011,,,,,,,,1973-01-18T19:18:58.480,1973-01-18T23:15:27.052,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,14188.572,14188.572,"[[""1973-01-18T19:18:58.480"", ""1973-01-18T23:15:27.052""]]",,,,,,,True,0.866,-0.129
lunar-09588,lunar,1973-06-15,N,LE1901,1973-06-15T20:50:40.992,43.8,N,N,True,1973-06-15T20:49:57.192,31.707607871609163,,,,,,,,1973-06-15T19:07:39.408,1973-06-15T22:32:15.084,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,12275.676,12275.676,"[[""1973-06-15T19:07:39.408"", ""1973-06-15T22:32:15.084""]]",,,,,,,True,0.469,-0.602
solar-09450,solar,1973-06-30,T,SE1901,1973-06-30T11:38:40.589,43.8,P,P,True,1973-06-30T12:21:36.234,53.910908471110574,266.33379579996364,0.2594433320243566,0.155,5794.063742347899,5794.063742347899,,,1973-06-30T11:31:42.378,1973-06-30T13:08:16.442,0,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09589,lunar,1973-07-15,N,LE1901,1973-07-15T11:39:18.778,43.9,N,none,False,1973-07-15T11:38:34.856,-62.19329293082361,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,5944.932,0,[],,,,,,,False,0.105,-0.958
lunar-09590,lunar,1973-12-10,P,LE1901,1973-12-10T01:45:06.250,44.3,P,P,True,1973-12-10T01:44:21.964,33.49490708518384,,,,,,,,1973-12-09T23:38:22.108,1973-12-10T03:50:23.512,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,15121.404000000002,15121.404000000002,"[[""1973-12-09T23:38:22.108"", ""1973-12-10T03:50:23.512""]]",4108.284,4108.284,"[[""1973-12-10T01:10:10.252"", ""1973-12-10T02:18:38.536""]]",,,,True,1.076,0.101
solar-09451,solar,1973-12-24,A,SE1901,1973-12-24T15:02:43.555,44.4,P,none,False,,,,,,7041.638846938683,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09591,lunar,1974-06-04,P,LE1901,1974-06-04T22:16:43.651,44.8,P,P,True,1974-06-04T22:15:58.844,33.72287275268841,,,,,,,,1974-06-04T19:25:28.760,1974-06-05T01:06:31.664,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,20462.904,20462.904,"[[""1974-06-04T19:25:28.760"", ""1974-06-05T01:06:31.664""]]",11615.4,11615.4,"[[""1974-06-04T20:39:08.948"", ""1974-06-04T23:52:44.348""]]",,,,True,1.875,0.827
solar-09452,solar,1974-06-20,T,SE1901,1974-06-20T04:48:04.406,44.9,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09592,lunar,1974-11-29,T,LE1901,1974-11-29T15:14:07.238,45.4,T,T,True,1974-11-29T15:13:21.824,7.515154563288199,,,,,,,,1974-11-29T14:31:58.563,1974-11-29T17:59:51.608,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,19984.5,12473.044921875015,"[[""1974-11-29T14:31:58.563"", ""1974-11-29T17:59:51.608""]]",12536.856,8753.252484375002,"[[""1974-11-29T14:31:58.512"", ""1974-11-29T16:57:51.764""]]",4544.856,4544.856,"[[""1974-11-29T14:35:30.476"", ""1974-11-29T15:51:15.332""]]",True,2.306,1.29
solar-09453,solar,1974-12-13,P,SE1901,1974-12-13T16:13:13.181,45.4,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
solar-09454,solar,1975-05-11,P,SE1901,1975-05-11T07:17:33.072,45.8,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09593,lunar,1975-05-25,T,LE1901,1975-05-25T05:48:46.771,45.9,T,none,False,1975-05-25T05:48:00.864,-38.996660564218345,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,20153.808,0,[],12911.328,0,[],5297.687999999999,0,[],False,2.422,1.425
solar-09455,solar,1975-11-03,P,SE1901,1975-11-03T13:15:54.230,46.3,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09594,lunar,1975-11-18,T,LE1901,1975-11-18T22:24:12.499,46.4,T,T,True,1975-11-18T22:23:26.092,71.20221808788573,,,,,,,,1975-11-18T19:27:20.416,1975-11-19T01:19:27.052,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,21126.636000000002,21126.636000000002,"[[""1975-11-18T19:27:20.416"", ""1975-11-19T01:19:27.052""]]",12540.456,12540.456,"[[""1975-11-18T20:38:57.484"", ""1975-11-19T00:07:57.940""]]",2411.064,2411.064,"[[""1975-11-18T22:03:21.856"", ""1975-11-18T22:43:32.920""]]",True,2.135,1.064
solar-09456,solar,1976-04-29,A,SE1901,1976-04-29T10:24:17.683,46.9,P,P,True,1976-04-29T11:09:24.102,62.681515874573,236.37991916511498,0.7802621957350128,0.706,12988.47812438974,12988.47812438974,,,1976-04-29T09:15:57.808,1976-04-29T12:52:26.286,0,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09595,lunar,1976-05-13,P,LE1901,1976-05-13T19:55:07.766,46.9,P,P,True,1976-05-13T19:54:20.852,34.11058286001019,,,,,,,,1976-05-13T17:48:24.884,1976-05-13T22:00:13.760,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,15108.876,15108.876,"[[""1976-05-13T17:48:24.884"", ""1976-05-13T22:00:13.760""]]",4522.896,4522.896,"[[""1976-05-13T19:16:36.380"", ""1976-05-13T20:31:59.276""]]",,,,True,1.076,0.122
solar-09457,solar,1976-10-23,T,SE1901,1976-10-23T05:13:45.350,47.4,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09596,lunar,1976-11-06,N,LE1901,1976-11-06T23:01:59.203,47.4,N,N,True,1976-11-06T23:01:11.832,61.889649141249556,,,,,,,,1976-11-06T20:48:18.084,1976-11-07T01:14:05.256,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,15947.171999999999,15947.171999999999,"[[""1976-11-06T20:48:18.084"", ""1976-11-07T01:14:05.256""]]",,,,,,,True,0.838,-0.259
lunar-09597,lunar,1977-04-04,P,LE1901,1977-04-04T04:19:03.965,47.8,P,N,True,1977-04-04T04:18:16.136,-12.29971992675744,,,,,,,,1977-04-04T02:06:51.884,1977-04-04T03:19:48.046,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,15772.068,4376.162109374993,"[[""1977-04-04T02:06:51.884"", ""1977-04-04T03:19:48.046""]]",5684.219999999999,0,[],,,,False,1.166,0.193
solar-09458,solar,1977-04-18,A,SE1901,1977-04-18T10:31:29.856,47.9,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09598,lunar,1977-09-27,N,LE1901,1977-09-27T08:30:08.410,48.3,N,none,False,1977-09-27T08:29:20.088,-53.402381409492996,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,15450.300000000001,0,[],,,,,,,False,0.901,-0.136
solar-09459,solar,1977-10-12,T,SE1901,1977-10-12T20:27:27.274,48.4,P,none,False,,,,,,5071.189263620629,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09599,lunar,1978-03-24,T,LE1901,1978-03-24T16:23:10.550,48.8,T,T,True,1978-03-24T16:22:21.736,6.0719371211048685,,,,,,,,1978-03-24T15:51:03.206,1978-03-24T19:14:46.696,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,20695.824,12223.490015625015,"[[""1978-03-24T15:51:03.206"", ""1978-03-24T19:14:46.696""]]",13112.748,8436.410109375,"[[""1978-03-24T15:51:03.158"", ""1978-03-24T18:11:39.568""]]",5439.996,4599.439359375,"[[""1978-03-24T15:51:03.177"", ""1978-03-24T17:07:42.616""]]",True,2.479,1.452
solar-09460,solar,1978-04-07,P,SE1901,1978-04-07T15:03:46.541,48.8,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09600,lunar,1978-09-16,T,LE1901,1978-09-16T19:05:01.219,49.3,T,T,True,1978-09-16T19:04:11.876,40.12864088101101,,,,,,,,1978-09-16T16:22:19.328,1978-09-16T21:46:09.572,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,19430.244,19430.244,"[[""1978-09-16T16:22:19.328"", ""1978-09-16T21:46:09.572""]]",12429.792000000001,12429.792000000001,"[[""1978-09-16T17:20:35.900"", ""1978-09-16T20:47:45.692""]]",4718.808,4718.808,"[[""1978-09-16T18:24:51.644"", ""1978-09-16T19:43:30.452""]]",True,2.306,1.327
solar-09461,solar,1978-10-02,P,SE1901,1978-10-02T06:28:43.248,49.3,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
solar-09462,solar,1979-02-26,T,SE1901,1979-02-26T16:55:05.693,49.7,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09601,lunar,1979-03-13,P,LE1901,1979-03-13T21:08:51.965,49.8,P,P,True,1979-03-13T21:08:02.208,59.53078076959104,,,,,,,,1979-03-13T18:12:41.892,1979-03-14T00:03:18.528,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,21036.636000000002,21036.636000000002,"[[""1979-03-13T18:12:41.892"", ""1979-03-14T00:03:18.528""]]",11859.155999999999,11859.155999999999,"[[""1979-03-13T19:29:14.124"", ""1979-03-13T22:46:53.280""]]",,,,True,1.935,0.854
